iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
81,0.6547091535204058,0.10050764565178666,0.8703693787029987,0.007744932385057351,0.48650440149231117,0.09277349853603492,0.2518336199711421,0.008915794083672605
82,0.6521481779106497,0.10471406190743247,0.8680306271164188,0.008264992692830257,0.4862551524222753,0.09202208245569925,0.2508873086268798,0.009335933131522778
83,0.6466366328435295,0.10012186129536299,0.8684509040030747,0.006947338156195353,0.4868128560796001,0.09270406551474566,0.24977060048646016,0.009385125904706351
84,0.645318596001049,0.1031855530830803,0.8718251329192803,0.006244239023141642,0.4891818249307085,0.0943368689225438,0.24860066754430693,0.009381071031362999
85,0.6484008670055182,0.10263461875362782,0.8709109101860323,0.006930590232627292,0.49064479733400884,0.09389277060844815,0.24703533782187037,0.009519200948403623
86,0.6490009895568603,0.10630158329008761,0.8714545286214429,0.006074915282900578,0.490893326314431,0.09546278896398552,0.24601295249192767,0.009508256635151275
87,0.652891079090667,0.1002258594801984,0.872860688449291,0.006043223199573343,0.4923374640639951,0.09470969995257116,0.2445913158681662,0.009813808927989144
88,0.6467124081189168,0.1094448574300757,0.8735508641110992,0.006322090469342539,0.4911030315197453,0.09531841873631768,0.24312173732106518,0.009527412684088058
89,0.6491457155522243,0.10732438791353092,0.8776379661715499,0.0023911267951305473,0.4907871499458646,0.09545855514908477,0.24156293257755027,0.009276849007880023
90,0.6491457155522243,0.10732438791353092,0.8780078244463796,0.0028575962905610787,0.49339563134500536,0.0973897733739233,0.24017740913552005,0.009496605580856979
91,0.6491457155522243,0.10732438791353092,0.8792525062205907,0.005720464010101319,0.4942013639887849,0.10041561417943819,0.23885269118080127,0.009629091011479985
92,0.6486777776865318,0.10297146239796963,0.8790760083742656,0.006716140964993645,0.4944686124596607,0.10044300563446901,0.23761324580183768,0.00974918666049239
93,0.6473814813902355,0.1049396569543109,0.880183813240345,0.007640649595408746,0.4961362951645893,0.0986377541991231,0.2361145035908625,0.009673743603215873
94,0.6500273053518489,0.10444940732656453,0.8803377639006278,0.004770335915645389,0.4980941141060913,0.09795571999879804,0.23426106474239727,0.0094960234638746
95,0.6467639020884457,0.10099305807566566,0.8829402896029246,0.005630410230198119,0.5018159412350579,0.10075091935871583,0.2327387213163678,0.009688854452473796
96,0.6467639020884457,0.10099305807566566,0.8829402896029246,0.005630410230198119,0.5018239143472825,0.09950224513804662,0.23156100490795078,0.009769040292240407
97,0.6445467099978359,0.09616480051080786,0.8851527725778443,0.0071340630702125115,0.5040982481164351,0.09808047770740447,0.2302419971228074,0.009765135604371963
98,0.63618961035217,0.09357789496920671,0.8883267116163616,0.007128695690299511,0.5037484938303409,0.09702941757944426,0.2293374172150223,0.009351359213497607
99,0.636083317577656,0.09333336435691365,0.8847711565616814,0.005215102252322039,0.5039561728505726,0.09645782035948883,0.22834204759932689,0.009389958498570295
100,0.6388832114453605,0.09618609245954489,0.8870785704151979,0.0068272029616364156,0.5050145620870852,0.09719593533685644,0.22733890727202488,0.009874889581468456
101,0.6388715564337055,0.10451218094784669,0.891471115279096,0.004509613675871488,0.506104918172728,0.0983452269965014,0.22587748357052712,0.009800109627207705
102,0.633888928402297,0.1019574989187791,0.8889913119369737,0.004097109760941275,0.5068673600503356,0.09999225835561697,0.22492071008275918,0.009625306218180562
103,0.6369890507537315,0.1022139112320655,0.8889913119369737,0.004097109760941275,0.5073587626592482,0.09991294296243296,0.22356765401983708,0.010098390410685916
104,0.6438098280386437,0.09776956901017093,0.892012679306173,0.004569075912036394,0.507200126882076,0.09866327307082527,0.22202163053253976,0.010398731275491017
105,0.6490715795110655,0.09347186185690436,0.8920086426818881,0.006025468226059116,0.5079912880490145,0.09997613521268528,0.22041916642379933,0.010378416307402924
106,0.6492555715053581,0.09782161172120694,0.8945941044081271,0.006020568189972922,0.5065827501570226,0.10082157722563885,0.21901927996965953,0.010214090627066155
107,0.6464304469773505,0.09955783523858265,0.8939265837849424,0.005860470919932665,0.5065953784373299,0.09912908178269687,0.21781174773378237,0.01039567592002128
108,0.6379181751637091,0.09926281933272772,0.8981353672851118,0.004614758801172436,0.5083979510785522,0.09975638837841327,0.21668928650749067,0.010408378608626258
