iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
46,0.6564472170068438,0.06911177914593139,0.8067554343965961,0.024456335371361528,0.46321628813682425,0.06022195026976308,0.3246095286318252,0.01507434603763435
47,0.6616278458383722,0.07663469508314126,0.8117456203528899,0.021110952091948947,0.4631075984601634,0.06059466631150542,0.3224449241493352,0.015032164116842953
48,0.6551825017088175,0.075321763517809,0.8146468420343224,0.019470378403376665,0.4624763863396888,0.06094275727406215,0.320425274316681,0.01488436574362065
49,0.6547700871191877,0.07090721515445515,0.8160718046492528,0.022871241446703508,0.4617066613603623,0.06072294798766982,0.31865303808257267,0.014772459773083878
50,0.6566195208300472,0.07640250793196962,0.8187377341925526,0.019931009194465332,0.46034529574537064,0.06080958479958943,0.31592159815296583,0.01570730250547991
51,0.6544474623755103,0.07913555242808674,0.8249566914714983,0.01768290287798937,0.45977431513072337,0.060986495303715055,0.31372863493388153,0.015750547495017052
52,0.654472334682861,0.07860196978577591,0.827598239991435,0.016813189171202773,0.45945262783977575,0.06190984728835488,0.312131938575789,0.01583925441814589
53,0.654472334682861,0.07860196978577591,0.8235380849067682,0.01879014377158747,0.4583322238934323,0.062347792482859786,0.31005806846205564,0.01583271888000837
54,0.654472334682861,0.07860196978577591,0.8244548610859056,0.019820385570664126,0.4586805892394441,0.06355939280143019,0.30779519402300765,0.01582676606660788
55,0.648949241298342,0.0678108909526745,0.8313404062680056,0.019240506273167837,0.4589544468747288,0.06423706462571988,0.305366920030273,0.01516553740350603
56,0.6506687849126224,0.0745350301843737,0.8343104806456992,0.020239484490240014,0.45820950677404515,0.0638315951920194,0.3033660183146403,0.01521405292329619
57,0.6477471451488774,0.07373322749873883,0.8391387814206126,0.019754973744353876,0.4574921941044042,0.06448482637932963,0.30151143156681937,0.01502830599217457
58,0.6442804364190107,0.07293805203051897,0.8427214505431125,0.017491621666990736,0.4579250806585242,0.0637261373634561,0.29941365989651203,0.014231788137836585
59,0.6511581225791752,0.07107359757687205,0.8412820934080191,0.016203500466608473,0.4567490255296118,0.06392443250945194,0.2974769453764622,0.014656776383365738
60,0.6478771929824562,0.06532927936995668,0.8429730303655848,0.01960664088294577,0.45603038507761806,0.06442219302596405,0.29556905493314806,0.014580504379891984
61,0.6463157894736843,0.07191484653640424,0.8481930439267782,0.01877655105747435,0.455630923897978,0.06480446546974196,0.29333296674352655,0.013900733963558442
62,0.6444702665755297,0.06994655055574069,0.8558364535534462,0.01873145970235301,0.4554125335430677,0.06618856219371372,0.2909061151002863,0.014315831562756422
63,0.6443335611756664,0.07283469471669145,0.8566842935884175,0.01458469231139288,0.45434020411208226,0.0669102793497578,0.28850150807263586,0.013751679984995624
64,0.6477511961722489,0.07552487125691716,0.8621850056315195,0.012137111727267471,0.4547752391190089,0.06646959807673868,0.28676359515754424,0.013359676385876372
65,0.6497754876702245,0.0742258346001627,0.8661811491152616,0.012605847192752765,0.45554402293259155,0.06697787445144766,0.28481135255958395,0.01372798701204883
66,0.6531054910002279,0.07741996070373665,0.8667341105308427,0.012470485353244272,0.45510132220641797,0.06771341701195732,0.2827496651202338,0.013271987395243373
67,0.6462311838727561,0.07754568714029489,0.8672547369787752,0.012623917555017376,0.4558453776655794,0.06854929739348878,0.2810090938549993,0.013568936881659008
68,0.6446732481376052,0.07839395283579553,0.8709140087930731,0.01022838744510885,0.455664585460909,0.0685404318350701,0.27876119699928653,0.01336528931760604
69,0.6428135488761738,0.07484138595780593,0.8730760239048576,0.010120788770276442,0.4559125770555844,0.069074535035666,0.2770202451012245,0.013772518184388651
70,0.6428135488761738,0.07484138595780593,0.8745307334917607,0.009299963269172248,0.4555371421015858,0.06951815213700811,0.27535742224144844,0.013465145331550278
71,0.6412556131410229,0.07563200486578757,0.8773484638150872,0.010795396196472505,0.45573636053534583,0.06861758111684202,0.2735415777536716,0.013071631452939948
72,0.6482717282717283,0.06661645486012953,0.8804891505247537,0.013544266702385897,0.4561589145817592,0.06879476137879699,0.27178661410652805,0.013415218562175455
73,0.6382380577450532,0.058980786336480955,0.8817539665756413,0.013748123802364343,0.45622317655152483,0.06833808502094783,0.2702072224270041,0.01340232831884319
74,0.639795993480204,0.05806478229010096,0.8863277973707827,0.015057086761358982,0.45581604813084986,0.06753724948350384,0.26891519682347703,0.013469150845747358
75,0.6399129135971242,0.05874548431660783,0.8861990387553165,0.014959281356920468,0.45561846423719904,0.06791830712566678,0.26717613259272366,0.014051614380996426
76,0.6414317389927147,0.05171866969318574,0.8868647417494074,0.015461359991651357,0.4555448890486974,0.06850954445246975,0.2655568644951833,0.014151935327070635
77,0.637877398596269,0.05164901950327109,0.887976188755817,0.015091165921094649,0.45610283510074207,0.0688565995814565,0.26345557564930727,0.014199562259222868
78,0.6414317389927147,0.05171866969318574,0.8880191658827545,0.012040623944547383,0.45628415835118064,0.06959709448793004,0.2620987648611809,0.014345091225642304
79,0.639833337394313,0.0525332613429999,0.8913007102956062,0.015145761445673107,0.45787566794486717,0.07075900621281056,0.260387297396512,0.014511140863085704
80,0.6415954415954416,0.05813680544175878,0.8898857520745272,0.015731432900385298,0.4566240574652743,0.07014381759571296,0.2587630490899964,0.014106722668868834
81,0.6400375058602906,0.059111005090011846,0.8920116242368286,0.014155606346390348,0.45718935332459154,0.07028467959978059,0.2571978836976227,0.01415438287833664
82,0.6450885904294474,0.053020952213660065,0.8929238140253186,0.016276515667658756,0.45716581762635966,0.0710825861914132,0.2555034111239559,0.014241693041721829
83,0.6434830210439967,0.06267080909985472,0.894223896612212,0.015416712954149224,0.45819547960721313,0.07169777893330376,0.25350949879918583,0.013430496931439216
84,0.6468330063510785,0.06083815065989237,0.8954814822977724,0.019186744613486406,0.45813151832759563,0.0710836921846713,0.25170787056977245,0.013546814449341589
85,0.6434830210439967,0.06267080909985472,0.8948385174636988,0.017920679252343575,0.4577305431623399,0.07061861641471548,0.25035733974526014,0.014224484712283124
86,0.6486112261722018,0.06600264372240591,0.8968516414197809,0.019702911670951524,0.4570464335601409,0.0703452383730886,0.24864080137639558,0.013622778630897616
87,0.6486112261722018,0.06600264372240591,0.8955372707401474,0.01721007371768271,0.45705330193066696,0.07076045465596793,0.24733053246996714,0.013970154005864472
88,0.6486978082158805,0.05824729683665029,0.8981311086846084,0.017953064783914143,0.4568850860634178,0.07050759067109881,0.2460094115266541,0.01410534982096773
89,0.6534801988210559,0.062460117416845116,0.8993747000453942,0.01780948303310264,0.4563951936828611,0.0705028662184654,0.24458415921403195,0.013914746837101366
90,0.6534801988210559,0.062460117416845116,0.8993747000453942,0.01780948303310264,0.45612906252911534,0.0703446126422159,0.24327951708305834,0.013928390493283982
91,0.6534801988210559,0.062460117416845116,0.9000519315231132,0.01835429607808405,0.45703323488265124,0.07157164071174317,0.24151542824587158,0.014139031590833347
92,0.6534801988210559,0.062460117416845116,0.9000519315231132,0.01835429607808405,0.4573181289772035,0.07131943225657819,0.23990980951896707,0.01399910686773529
93,0.6567908122582515,0.065402019300267,0.9001001632450135,0.01708273276621941,0.45717333996149756,0.07143569290611683,0.2388525471544693,0.013939904531785619
94,0.655102625068664,0.0745139710102043,0.9034138738525952,0.015474879704189494,0.4573961800385775,0.07182640130247019,0.2373532894825127,0.013818647121583158
95,0.6570500447376026,0.07797132185784189,0.9034085478300206,0.017031334725437282,0.45752362567692745,0.0720211270077624,0.23614543551917516,0.013596776857780307
96,0.6570500447376026,0.07797132185784189,0.9047681694938461,0.015585871147747624,0.4585814450723132,0.07264517442765653,0.23442257011638118,0.013632218205505765
97,0.6538532415407994,0.07234691105331303,0.9095156246664426,0.016596160298953284,0.4575875544484048,0.07117523486860823,0.2327147999103029,0.013890882458426573
98,0.6553722288825716,0.07100074768017324,0.9113856620252984,0.016519750514845007,0.45807241368030976,0.07081348489637623,0.2314453477806402,0.013706185946120882
99,0.6553722288825716,0.07100074768017324,0.9119431056965144,0.017257173794035217,0.45785248548001717,0.07152484635761633,0.22998228199505805,0.01348971872344162
100,0.6553722288825716,0.07100074768017324,0.912755008562373,0.014823216329316371,0.4585882115504948,0.071716679174273,0.22844303913188427,0.01399746637239519
101,0.6652778928388685,0.07694960156962508,0.9134303019890568,0.014246965240102735,0.45982890471576,0.07234963365777312,0.22711281220832324,0.013928765130440834
102,0.6654000300446846,0.07148114152767784,0.916412877617697,0.017843632280814717,0.4594895362559582,0.0719589749947095,0.22604971663707651,0.013847729765492846
103,0.6654289322665692,0.07091191264100834,0.9171000653007022,0.01577830767681212,0.4598933893478382,0.07014365794804395,0.22429811645920913,0.012753936916387817
104,0.6619721421431124,0.07419106473721943,0.9175427405120266,0.017237593383024965,0.45974436292431803,0.07053467681163186,0.22311341367580026,0.0129131783623985
105,0.6619721421431124,0.07419106473721943,0.9195672210785044,0.017194596930147518,0.45935856846659995,0.06951816057738237,0.2217429228471916,0.013044042239743906
106,0.6619721421431124,0.07419106473721943,0.9195464459082968,0.01799901188727117,0.4591870424432097,0.07037807885224442,0.2206985886074242,0.013001926965612285
107,0.6619721421431124,0.07419106473721943,0.9190142258596332,0.01619463329691048,0.45926050123326456,0.07063036836635476,0.21964043512030346,0.013374304910079097
108,0.6632525705754396,0.0738055939193198,0.9209517138147694,0.01514144872380558,0.4584172613421014,0.07119048246713433,0.21858794503276774,0.01317908444695139
109,0.6614624471186495,0.07202048041503747,0.9209517138147694,0.01514144872380558,0.45876571585144665,0.0711010173365813,0.21736570357567825,0.012901310679025606
110,0.6582525705754396,0.06928508371919986,0.9222936354465461,0.014551173728856902,0.45903789172517334,0.071357077789699,0.21623120380903532,0.01292803677755973
111,0.6582525705754396,0.06928508371919986,0.9241931361536062,0.014570093815623898,0.4583933022806718,0.07067860071189758,0.21519790618882967,0.012930488836965003
112,0.6648106265216812,0.0718538769703826,0.9255110234010437,0.015057827463757575,0.45946322563747455,0.07159561039848425,0.21356247720201188,0.012922726184925097
113,0.6681831046909072,0.0694200330475703,0.9267467850340674,0.014559785688020318,0.4588275973536642,0.07041252964767886,0.21212765010978632,0.01295702193509388
114,0.6648331193838254,0.07227929866288395,0.9283881316092474,0.012831545971036631,0.4584837167307768,0.07105954725773656,0.21047284667568578,0.012970182987323853
115,0.6564686956663037,0.07279943418873877,0.9283881316092474,0.012831545971036631,0.4596228493021936,0.0721602973929202,0.20896536564696264,0.013180872440748278
116,0.65869252698521,0.06992808667229294,0.9311081132868873,0.011883699902776358,0.4593183253430021,0.07173377302108917,0.20770327622276713,0.01360959243915316
117,0.65869252698521,0.06992808667229294,0.9312001248870134,0.011019625382708082,0.4587042693091522,0.07202728445168063,0.20670519773379242,0.0136751185426721
118,0.6622889305816135,0.06635924646839549,0.9305101124745893,0.01234170897168249,0.46015389876282314,0.07366413342569032,0.20527573450382955,0.014086534683213537
119,0.6603415109126748,0.0624648717972232,0.9323421614713755,0.01504246793891181,0.4590826680122408,0.07304089626516792,0.20407953678067442,0.014204525221537333
120,0.6620425122922919,0.06735138094022604,0.9348902749899141,0.014296276617938095,0.46001358034000644,0.07371024444214302,0.20273614302906723,0.013963570102393144
121,0.6637287513769049,0.06810628021452045,0.9374983906209152,0.014818035965816162,0.4592465843367357,0.07395938847518016,0.2010699974082677,0.01369415290691266
122,0.6588469645380215,0.07252045190763788,0.9374983906209152,0.014818035965816162,0.4593676654039096,0.0751301521481646,0.20019866860051766,0.013749045644710965
123,0.660469814262137,0.06484667432163148,0.9401635911601112,0.011196531017566803,0.4593163494823146,0.07500864145060925,0.19928651542409526,0.01378143350087348
124,0.6632891220221027,0.07743919583645606,0.9394114612634648,0.012614709699895164,0.4588806280720926,0.07528219974437958,0.19802999113702896,0.013907788771248578
125,0.6684173271503079,0.0720099302285013,0.9419802884902048,0.01041081912400907,0.45918811133302856,0.07539347025590545,0.19674005376268058,0.013929086747016628
126,0.667845614911929,0.08127611133610138,0.9419802884902048,0.01041081912400907,0.45934378980508556,0.07596849374858106,0.19594246365869267,0.014051025502543082
127,0.6714420185083325,0.07769892576013689,0.9426098336980633,0.011217533098164485,0.4595046510241597,0.07640025953422974,0.1951424202244186,0.014183559127238551
128,0.6747542738531083,0.07647205419958816,0.9419356791858393,0.012380351371129417,0.4587028772344163,0.07737387691132559,0.194018642643952,0.01419723413395595
129,0.6747542738531083,0.07647205419958816,0.9431526938511196,0.013058625980871607,0.4585100685027778,0.07804759105785737,0.1931018708024041,0.01425764701766576
130,0.6747542738531083,0.07647205419958816,0.9444808168307286,0.011082809369986043,0.45956445127187984,0.0779612163504704,0.1921552771111607,0.014297944526362984
131,0.6730498953635402,0.07565547744142895,0.9444842615856345,0.011270798869959856,0.46032171229928104,0.07873861232895123,0.1909194870939483,0.01445964713953074
132,0.6694534917671366,0.07941593613243664,0.947600941723028,0.013263770820211499,0.46123584451074284,0.07866593140641635,0.18982556516850496,0.01459080295769525
133,0.6693909820366868,0.07977904147248938,0.9457007700424788,0.012803962441540388,0.46068775668030215,0.07948115819063101,0.18897041210522333,0.01428816290606245
134,0.6693909820366868,0.07977904147248938,0.9463379576283067,0.012867760728858452,0.46072064034462806,0.07971873288894633,0.1877524893137092,0.01457171201853329
135,0.6709227835684884,0.07791930148645405,0.9469831429792428,0.012668698091879302,0.46118156863009946,0.08096021188657311,0.18671588637566533,0.014532322187090822
136,0.6709227835684884,0.07791930148645405,0.9476597790057738,0.0129186863250686,0.46159670851721374,0.08155133104988224,0.18583809283725042,0.014121892665313095
137,0.6709227835684884,0.07791930148645405,0.9476621869120814,0.014921815761739609,0.46201420760409506,0.08165291607845666,0.18496635958713345,0.014118801559506818
138,0.6726271620580564,0.07876994896356153,0.9482388011416824,0.013868171459881154,0.46104984015256345,0.08095166807921798,0.1838627867083431,0.013785967106241252
139,0.6726271620580564,0.07876994896356153,0.9495094362800774,0.013837427470714151,0.4619215595264302,0.0825494756754953,0.18266661525243008,0.013950600236647136
140,0.674253178318219,0.07848978109965768,0.951383178585203,0.015134710023512443,0.4620507617160333,0.08337090389253013,0.18151786308804724,0.014032590213596825
141,0.674253178318219,0.07848978109965768,0.9513833396185216,0.015281817736959835,0.4623150756110088,0.08334790278228503,0.18052066755897636,0.014428144046070764
142,0.672548799828651,0.0776806719160615,0.9520207164261112,0.015188716831877294,0.4627307394219244,0.08330377246307442,0.17923448275076986,0.014453988694743316
143,0.6761452034250545,0.07364317484885534,0.9533119526641114,0.013948281677006234,0.46206521429301983,0.08250536388710428,0.17819198808335843,0.014459067706795373
144,0.6761452034250545,0.07364317484885534,0.9533119526641114,0.013948281677006234,0.4627591755328092,0.08332494970325212,0.17725624718068272,0.014499939086577747
145,0.6760928383011653,0.07375242167084253,0.9546308699250577,0.011485449735048819,0.46222311272760275,0.08361821410511201,0.17605572879461384,0.014589266255083139
146,0.6776507740363161,0.07200532757653635,0.9552529094281411,0.011799149074740174,0.462272699105311,0.08371905206532912,0.17519637821649586,0.014499673611083088
147,0.6728799868955428,0.0746106158334768,0.9558747999754047,0.01187891098807601,0.4623338045439681,0.08381657594996401,0.17432176491061693,0.01453375676429655
148,0.6765163246870565,0.07271625152003708,0.9546308699250577,0.011485449735048819,0.4633124698021782,0.08422304823813527,0.17324213853308076,0.01450041957256508
149,0.6780653780433388,0.07189785389822136,0.9545560715088616,0.013641537147536688,0.4636305112300344,0.0845441016374449,0.1723978358203877,0.014420812001665076
150,0.6744379226306938,0.07296989127155512,0.9558355279748314,0.012746928268418794,0.4634994011941611,0.08420125217565116,0.1715572159905819,0.014469210105956237
151,0.6728799868955428,0.0746106158334768,0.9558357198995118,0.013540744612270186,0.4638858198603093,0.08362885590073714,0.17072866275536164,0.014273266165508619
152,0.6728799868955428,0.0746106158334768,0.9583044325599873,0.012712319761172387,0.46411910495995556,0.08341607852013826,0.16986274206376162,0.014279326372757984
153,0.6728799868955428,0.0746106158334768,0.9595020373504065,0.014281817496971353,0.4646732512804805,0.08378639454931594,0.16912368882098525,0.014337839096554785
154,0.6728799868955428,0.0746106158334768,0.960797865369393,0.011607552796098415,0.46456245979100086,0.08419928220186293,0.16836887797433417,0.014366525153010073
155,0.6728799868955428,0.0746106158334768,0.9607553585309695,0.011203980690946563,0.4645866973758621,0.08456561608478856,0.1672702642113028,0.014186531450100456
156,0.6681572632483407,0.07414492206690598,0.961400749799426,0.01009180129282398,0.4646920206504849,0.08529223188107041,0.1664380318449849,0.014013544189549136
157,0.6681572632483407,0.07414492206690598,0.9613217134825615,0.010688979632687999,0.4652689676284128,0.08633948865274035,0.1654877740066775,0.013836400660889826
158,0.665132571890316,0.06797748177464073,0.9643691156120056,0.014258923097686234,0.46546780013134825,0.08572466336465141,0.16458023639583136,0.01385778135247818
159,0.6620313060675314,0.06178354981186263,0.9631429113042032,0.013043856059255095,0.4655520883393261,0.08612334598972614,0.16374483979336696,0.01369681127795711
160,0.665132571890316,0.06797748177464073,0.9631772724249942,0.011590962700036322,0.4661012303016908,0.08622752080133246,0.1631020010370169,0.01341664933829879
161,0.6683062421812359,0.06937205279485831,0.9637634873824666,0.01244713012423908,0.46584775393944966,0.08562387995371414,0.16231451633369037,0.013650067464055005
162,0.6602545231098282,0.06725259615204378,0.9675060085006232,0.012224883991674767,0.4669485028783771,0.08606443946030018,0.16141499114175675,0.01355044754541021
163,0.6602545231098282,0.06725259615204378,0.9662533229783257,0.012854575049822597,0.4663936879530744,0.08609505176761349,0.16044202388059411,0.013763144492465
164,0.6634869650728021,0.06753719167448677,0.9662258346784416,0.012049592772157827,0.4669901044879127,0.08613759819663616,0.15941088262834507,0.013444667523191282
165,0.6619813944615405,0.06889492525138304,0.9655843787225976,0.013088726142061254,0.4675694007018543,0.08563434310805741,0.1586964654001412,0.013491706205096654
166,0.6634869650728021,0.06753719167448677,0.9668633912059829,0.011104351870767823,0.46813061513403226,0.08564992997966027,0.1578172598665902,0.013448302379911955
167,0.6619813944615405,0.06889492525138304,0.9686904020418414,0.010365777322745856,0.4685456131607224,0.08562887578510531,0.15690001302405898,0.013340004579495652
168,0.6634869650728021,0.06753719167448677,0.968075512418104,0.010124646922247755,0.4682405675172478,0.0858477688424488,0.15621450972694367,0.013089015699383685
169,0.6587489524985666,0.06852724626929078,0.9686547590421266,0.01035942954759159,0.4684205627961121,0.0857347331378248,0.15553760185690063,0.013140861128235851
170,0.6619813944615405,0.06889492525138304,0.9686249422589774,0.012458136357832848,0.4679293225543951,0.08558704967883754,0.15454443991951913,0.013410764550102927
171,0.6650060858195651,0.07514566197140495,0.9710855456708061,0.010152670534859179,0.46843921923518944,0.08633681716328806,0.15351444339718062,0.012927021001638894
172,0.6650060858195651,0.07514566197140495,0.9729418546072564,0.009507572972168095,0.46800151144115426,0.08601032897802904,0.1527945096536115,0.012757563105294691
173,0.66499905138881,0.07450595306599408,0.9735642839014726,0.009095223317961117,0.46761107802512114,0.08596588489757008,0.15197566775470117,0.01281347015930912
174,0.6680695921659777,0.07233886916522757,0.9729817736804082,0.009475532300938389,0.46803521268680903,0.0860312847117425,0.15122606743589237,0.012798094001571987
175,0.6665640215547161,0.0737251594091586,0.9747870971275227,0.0098596243832028,0.46907743107266536,0.08627796850648511,0.15012138279704726,0.012943425412029192
176,0.6665640215547161,0.0737251594091586,0.9766108358053588,0.008771507626801938,0.4695318192428871,0.08644483448139656,0.14917829976877198,0.013187554060163089
177,0.6665640215547161,0.0737251594091586,0.9772148426179937,0.009094842744602294,0.47013105440094005,0.08612157896098244,0.14849036086669343,0.013102546062893617
178,0.6665640215547161,0.0737251594091586,0.9759987060314392,0.010430869574427095,0.4691468248705862,0.08589933325803804,0.1477803049290343,0.013060874383810721
179,0.6729127779247339,0.07338865611252629,0.9778410442109626,0.007963645132930486,0.46948062019271875,0.08524323959620038,0.14688530803645514,0.012952124825936096
180,0.6682502088124578,0.07602901139131268,0.9784634735051787,0.006937239318890855,0.4694783094985381,0.08604282917293068,0.14607736401217636,0.012880593851060237
181,0.6714434861233822,0.0750245154575349,0.979697237389545,0.0058108618902443145,0.4696320671138462,0.0866606300899914,0.14545842145469964,0.012844202793283632
182,0.6749488415274718,0.07210305013281029,0.979697237389545,0.0058108618902443145,0.4699864312407086,0.08698053303779588,0.14478114212989196,0.012793255162312963
183,0.6749488415274718,0.07210305013281029,0.979697237389545,0.0058108618902443145,0.470459739251163,0.08735387439170439,0.1441207581160395,0.012687479409192896
